user_id,current_funnel_stage,next_funnel_stage,ad_type,purchase,sales,date,campaign_type,visit
44759,aware,aware,performance,0,0,2025-05-21,full_funnel,3
44760,aware,aware,performance,0,0,2025-05-22,full_funnel,3
44761,aware,aware,performance,0,0,2025-05-27,full_funnel,3
44762,consider,consider,performance,0,0,2025-05-18,full_funnel,3
44763,aware,aware,performance,0,0,2025-05-11,full_funnel,3
44764,aware,aware,performance,0,0,2025-06-03,full_funnel,3
44765,aware,aware,performance,0,0,2025-05-10,full_funnel,3
44766,aware,aware,performance,0,0,2025-05-25,full_funnel,3
44767,aware,aware,performance,0,0,2025-05-04,full_funnel,3
44768,not aware,aware,branding,0,0,2025-05-25,full_funnel,3
44769,not aware,not aware,branding,0,0,2025-05-02,full_funnel,3
44770,aware,aware,performance,0,0,2025-05-18,full_funnel,3
44771,consider,consider,performance,0,0,2025-05-18,full_funnel,3
44772,aware,consider,performance,0,0,2025-05-17,full_funnel,3
44773,consider,consider,performance,0,0,2025-05-08,full_funnel,3
44774,aware,consider,performance,0,0,2025-05-21,full_funnel,3
44775,aware,aware,performance,0,0,2025-05-06,full_funnel,3
44776,consider,consider,performance,0,0,2025-05-20,full_funnel,3
44777,consider,consider,performance,0,0,2025-05-28,full_funnel,3
44778,consider,purchase,performance,1,100,2025-05-08,full_funnel,3
44779,aware,aware,performance,0,0,2025-05-12,full_funnel,3
44780,aware,consider,performance,0,0,2025-05-22,full_funnel,3
44781,aware,consider,performance,0,0,2025-06-02,full_funnel,3
44782,consider,consider,performance,0,0,2025-05-09,full_funnel,3
44783,not aware,not aware,branding,0,0,2025-05-21,full_funnel,3
44784,not aware,not aware,branding,0,0,2025-05-24,full_funnel,3
44785,consider,consider,performance,0,0,2025-05-27,full_funnel,3
44786,aware,aware,performance,0,0,2025-05-14,full_funnel,3
44787,aware,aware,performance,0,0,2025-06-04,full_funnel,3
44788,not aware,not aware,branding,0,0,2025-05-16,full_funnel,3
44789,not aware,not aware,branding,0,0,2025-05-23,full_funnel,3
44790,aware,consider,performance,0,0,2025-05-19,full_funnel,3
44791,not aware,aware,branding,0,0,2025-05-30,full_funnel,3
44792,aware,aware,performance,0,0,2025-05-12,full_funnel,3
44793,aware,aware,performance,0,0,2025-05-19,full_funnel,3
44794,consider,consider,performance,0,0,2025-06-02,full_funnel,3
44795,not aware,aware,branding,0,0,2025-05-13,full_funnel,3
44796,aware,aware,performance,0,0,2025-05-20,full_funnel,3
44797,aware,consider,performance,0,0,2025-05-10,full_funnel,3
44798,aware,aware,performance,0,0,2025-05-12,full_funnel,3
44799,not aware,aware,branding,0,0,2025-05-20,full_funnel,3
44800,aware,aware,performance,0,0,2025-06-03,full_funnel,3
44801,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
44802,aware,consider,performance,0,0,2025-06-01,full_funnel,3
44803,consider,purchase,performance,1,100,2025-05-11,full_funnel,3
44804,not aware,not aware,branding,0,0,2025-05-24,full_funnel,3
44805,not aware,not aware,branding,0,0,2025-06-05,full_funnel,3
44806,aware,aware,performance,0,0,2025-05-24,full_funnel,3
44807,consider,consider,performance,0,0,2025-05-15,full_funnel,3
44808,aware,consider,performance,0,0,2025-05-18,full_funnel,3
44809,consider,consider,performance,0,0,2025-05-19,full_funnel,3
44810,consider,consider,performance,0,0,2025-05-08,full_funnel,3
44811,not aware,not aware,branding,0,0,2025-05-09,full_funnel,3
44812,not aware,aware,branding,0,0,2025-05-10,full_funnel,3
44813,not aware,not aware,branding,0,0,2025-06-03,full_funnel,3
44814,aware,consider,performance,0,0,2025-05-26,full_funnel,3
44815,not aware,not aware,branding,0,0,2025-05-29,full_funnel,3
44816,not aware,not aware,branding,0,0,2025-05-18,full_funnel,3
44817,aware,consider,performance,0,0,2025-06-02,full_funnel,3
44818,not aware,aware,branding,0,0,2025-06-03,full_funnel,3
44819,aware,aware,performance,0,0,2025-05-14,full_funnel,3
44820,aware,aware,performance,0,0,2025-06-06,full_funnel,3
44821,consider,purchase,performance,1,100,2025-05-06,full_funnel,3
44822,aware,aware,performance,0,0,2025-05-29,full_funnel,3
44823,aware,aware,performance,0,0,2025-05-23,full_funnel,3
44824,not aware,aware,branding,0,0,2025-05-11,full_funnel,3
44825,aware,aware,performance,0,0,2025-05-11,full_funnel,3
44826,not aware,aware,branding,0,0,2025-05-19,full_funnel,3
44828,consider,consider,performance,0,0,2025-05-28,full_funnel,3
44830,aware,consider,performance,0,0,2025-05-09,full_funnel,3
44831,aware,aware,performance,0,0,2025-05-18,full_funnel,3
44832,consider,consider,performance,0,0,2025-05-27,full_funnel,3
44833,not aware,aware,branding,0,0,2025-05-27,full_funnel,3
44834,not aware,aware,branding,0,0,2025-06-03,full_funnel,3
44835,aware,aware,performance,0,0,2025-05-19,full_funnel,3
44836,consider,consider,performance,0,0,2025-05-26,full_funnel,3
44837,aware,aware,performance,0,0,2025-05-20,full_funnel,3
44838,consider,purchase,performance,1,100,2025-05-26,full_funnel,3
44839,consider,consider,performance,0,0,2025-05-15,full_funnel,3
44840,aware,consider,performance,0,0,2025-05-13,full_funnel,3
44841,not aware,not aware,branding,0,0,2025-05-14,full_funnel,3
44842,not aware,not aware,branding,0,0,2025-05-25,full_funnel,3
44843,consider,consider,performance,0,0,2025-04-28,full_funnel,3
44844,aware,consider,performance,0,0,2025-06-03,full_funnel,3
44845,consider,consider,performance,0,0,2025-05-21,full_funnel,3
44846,consider,consider,performance,0,0,2025-05-11,full_funnel,3
44847,aware,aware,performance,0,0,2025-05-28,full_funnel,3
44848,aware,consider,performance,0,0,2025-06-03,full_funnel,3
44849,aware,aware,performance,0,0,2025-05-16,full_funnel,3
44850,consider,consider,performance,0,0,2025-05-13,full_funnel,3
44851,aware,consider,performance,0,0,2025-06-06,full_funnel,3
44852,aware,aware,performance,0,0,2025-05-28,full_funnel,3
44853,consider,purchase,performance,1,100,2025-05-20,full_funnel,3
44854,aware,aware,performance,0,0,2025-05-16,full_funnel,3
44855,aware,aware,performance,0,0,2025-05-15,full_funnel,3
44856,not aware,not aware,branding,0,0,2025-05-10,full_funnel,3
44857,aware,aware,performance,0,0,2025-05-09,full_funnel,3
44858,consider,consider,performance,0,0,2025-05-23,full_funnel,3
44859,aware,aware,performance,0,0,2025-05-08,full_funnel,3
44860,not aware,aware,branding,0,0,2025-05-25,full_funnel,3
44861,aware,aware,performance,0,0,2025-05-12,full_funnel,3
44862,not aware,not aware,branding,0,0,2025-05-26,full_funnel,3
44863,aware,consider,performance,0,0,2025-06-03,full_funnel,3
44864,not aware,not aware,branding,0,0,2025-05-17,full_funnel,3
44865,not aware,not aware,branding,0,0,2025-05-14,full_funnel,3
44866,aware,aware,performance,0,0,2025-05-31,full_funnel,3
44867,not aware,not aware,branding,0,0,2025-06-05,full_funnel,3
44868,not aware,aware,branding,0,0,2025-05-22,full_funnel,3
44869,aware,aware,performance,0,0,2025-05-15,full_funnel,3
44870,aware,aware,performance,0,0,2025-05-17,full_funnel,3
44871,aware,consider,performance,0,0,2025-05-06,full_funnel,3
44872,not aware,aware,branding,0,0,2025-05-31,full_funnel,3
44873,aware,aware,performance,0,0,2025-05-18,full_funnel,3
44874,aware,consider,performance,0,0,2025-06-02,full_funnel,3
44875,aware,aware,performance,0,0,2025-05-31,full_funnel,3
44876,not aware,not aware,branding,0,0,2025-05-11,full_funnel,3
44877,not aware,aware,branding,0,0,2025-06-02,full_funnel,3
44878,aware,aware,performance,0,0,2025-05-10,full_funnel,3
44879,aware,aware,performance,0,0,2025-05-07,full_funnel,3
44880,aware,consider,performance,0,0,2025-05-15,full_funnel,3
44881,not aware,not aware,branding,0,0,2025-05-13,full_funnel,3
44882,aware,aware,performance,0,0,2025-06-01,full_funnel,3
44883,consider,consider,performance,0,0,2025-06-01,full_funnel,3
44884,consider,consider,performance,0,0,2025-05-16,full_funnel,3
44885,aware,aware,performance,0,0,2025-05-27,full_funnel,3
44886,aware,aware,performance,0,0,2025-05-27,full_funnel,3
44887,not aware,aware,branding,0,0,2025-05-05,full_funnel,3
44888,consider,consider,performance,0,0,2025-05-18,full_funnel,3
44889,not aware,not aware,branding,0,0,2025-05-11,full_funnel,3
44890,aware,consider,performance,0,0,2025-05-19,full_funnel,3
44891,not aware,not aware,branding,0,0,2025-05-20,full_funnel,3
44892,aware,consider,performance,0,0,2025-05-25,full_funnel,3
44893,aware,aware,performance,0,0,2025-05-17,full_funnel,3
44894,consider,purchase,performance,1,100,2025-05-06,full_funnel,3
44895,consider,consider,performance,0,0,2025-05-17,full_funnel,3
44896,not aware,aware,branding,0,0,2025-05-11,full_funnel,3
44897,not aware,aware,branding,0,0,2025-05-25,full_funnel,3
44898,aware,aware,performance,0,0,2025-05-15,full_funnel,3
44899,not aware,not aware,branding,0,0,2025-05-17,full_funnel,3
44900,aware,aware,performance,0,0,2025-05-17,full_funnel,3
44901,consider,consider,performance,0,0,2025-05-19,full_funnel,3
44902,aware,aware,performance,0,0,2025-05-21,full_funnel,3
44904,not aware,aware,branding,0,0,2025-05-15,full_funnel,3
44905,aware,consider,performance,0,0,2025-06-06,full_funnel,3
44906,consider,consider,performance,0,0,2025-06-02,full_funnel,3
44907,aware,aware,performance,0,0,2025-05-04,full_funnel,3
44908,not aware,aware,branding,0,0,2025-05-25,full_funnel,3
44909,aware,consider,performance,0,0,2025-05-09,full_funnel,3
44910,not aware,not aware,branding,0,0,2025-05-05,full_funnel,3
44911,not aware,not aware,branding,0,0,2025-05-08,full_funnel,3
44912,aware,aware,performance,0,0,2025-05-08,full_funnel,3
44913,consider,consider,performance,0,0,2025-05-25,full_funnel,3
44914,aware,consider,performance,0,0,2025-05-10,full_funnel,3
44915,aware,aware,performance,0,0,2025-05-13,full_funnel,3
44916,not aware,not aware,branding,0,0,2025-05-07,full_funnel,3
44917,consider,consider,performance,0,0,2025-05-20,full_funnel,3
44918,aware,aware,performance,0,0,2025-05-28,full_funnel,3
44919,aware,aware,performance,0,0,2025-05-21,full_funnel,3
44920,not aware,aware,branding,0,0,2025-05-21,full_funnel,3
44921,consider,consider,performance,0,0,2025-05-18,full_funnel,3
44923,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
44924,aware,aware,performance,0,0,2025-05-19,full_funnel,3
44925,consider,consider,performance,0,0,2025-06-05,full_funnel,3
44926,not aware,aware,branding,0,0,2025-05-10,full_funnel,3
44927,consider,consider,performance,0,0,2025-05-06,full_funnel,3
44928,consider,consider,performance,0,0,2025-05-06,full_funnel,3
44929,consider,purchase,performance,1,100,2025-05-14,full_funnel,3
44930,consider,consider,performance,0,0,2025-05-14,full_funnel,3
44931,aware,aware,performance,0,0,2025-05-31,full_funnel,3
44932,aware,aware,performance,0,0,2025-05-13,full_funnel,3
44933,consider,consider,performance,0,0,2025-05-28,full_funnel,3
44934,not aware,not aware,branding,0,0,2025-05-13,full_funnel,3
44935,not aware,not aware,branding,0,0,2025-05-20,full_funnel,3
44936,not aware,aware,branding,0,0,2025-05-21,full_funnel,3
44937,not aware,aware,branding,0,0,2025-05-22,full_funnel,3
44938,consider,consider,performance,0,0,2025-05-22,full_funnel,3
44939,aware,aware,performance,0,0,2025-05-13,full_funnel,3
44940,consider,consider,performance,0,0,2025-06-05,full_funnel,3
44941,aware,consider,performance,0,0,2025-05-22,full_funnel,3
44942,not aware,aware,branding,0,0,2025-05-13,full_funnel,3
44943,aware,aware,performance,0,0,2025-05-04,full_funnel,3
44944,consider,consider,performance,0,0,2025-05-24,full_funnel,3
44945,aware,aware,performance,0,0,2025-05-03,full_funnel,3
44946,aware,aware,performance,0,0,2025-05-13,full_funnel,3
44947,consider,consider,performance,0,0,2025-05-13,full_funnel,3
44948,consider,consider,performance,0,0,2025-06-01,full_funnel,3
44949,not aware,not aware,branding,0,0,2025-05-27,full_funnel,3
44950,aware,consider,performance,0,0,2025-05-30,full_funnel,3
44951,not aware,not aware,branding,0,0,2025-05-28,full_funnel,3
44952,not aware,not aware,branding,0,0,2025-05-18,full_funnel,3
44954,aware,aware,performance,0,0,2025-05-11,full_funnel,3
44955,aware,aware,performance,0,0,2025-05-16,full_funnel,3
44956,aware,aware,performance,0,0,2025-05-15,full_funnel,3
44957,aware,aware,performance,0,0,2025-05-27,full_funnel,3
44958,aware,aware,performance,0,0,2025-05-30,full_funnel,3
44959,aware,consider,performance,0,0,2025-05-20,full_funnel,3
44960,aware,consider,performance,0,0,2025-05-15,full_funnel,3
44961,aware,aware,performance,0,0,2025-05-05,full_funnel,3
44962,consider,consider,performance,0,0,2025-05-19,full_funnel,3
44963,not aware,not aware,branding,0,0,2025-05-12,full_funnel,3
44964,not aware,not aware,branding,0,0,2025-06-01,full_funnel,3
44965,aware,aware,performance,0,0,2025-05-14,full_funnel,3
44966,aware,aware,performance,0,0,2025-05-19,full_funnel,3
44968,not aware,aware,branding,0,0,2025-06-02,full_funnel,3
44969,aware,consider,performance,0,0,2025-05-09,full_funnel,3
44970,aware,aware,performance,0,0,2025-05-16,full_funnel,3
44971,aware,consider,performance,0,0,2025-05-02,full_funnel,3
44972,aware,aware,performance,0,0,2025-05-27,full_funnel,3
44973,not aware,aware,branding,0,0,2025-05-12,full_funnel,3
44974,not aware,not aware,branding,0,0,2025-06-06,full_funnel,3
44976,aware,aware,performance,0,0,2025-05-29,full_funnel,3
44977,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
44978,aware,aware,performance,0,0,2025-05-07,full_funnel,3
44979,aware,aware,performance,0,0,2025-05-29,full_funnel,3
44980,aware,consider,performance,0,0,2025-05-16,full_funnel,3
44981,aware,consider,performance,0,0,2025-05-12,full_funnel,3
44982,not aware,not aware,branding,0,0,2025-05-02,full_funnel,3
44983,aware,consider,performance,0,0,2025-05-27,full_funnel,3
44984,consider,consider,performance,0,0,2025-05-22,full_funnel,3
44985,consider,consider,performance,0,0,2025-05-07,full_funnel,3
44986,aware,aware,performance,0,0,2025-05-04,full_funnel,3
44987,aware,consider,performance,0,0,2025-05-17,full_funnel,3
44988,aware,consider,performance,0,0,2025-05-11,full_funnel,3
44989,consider,consider,performance,0,0,2025-05-18,full_funnel,3
44990,not aware,not aware,branding,0,0,2025-05-27,full_funnel,3
44991,aware,consider,performance,0,0,2025-05-15,full_funnel,3
44992,aware,aware,performance,0,0,2025-05-12,full_funnel,3
44993,aware,aware,performance,0,0,2025-05-17,full_funnel,3
44994,consider,purchase,performance,1,100,2025-05-18,full_funnel,3
44995,aware,consider,performance,0,0,2025-05-05,full_funnel,3
44996,aware,consider,performance,0,0,2025-05-24,full_funnel,3
44997,aware,consider,performance,0,0,2025-05-19,full_funnel,3
44998,aware,consider,performance,0,0,2025-05-24,full_funnel,3
44999,not aware,not aware,branding,0,0,2025-06-03,full_funnel,3
45000,consider,consider,performance,0,0,2025-05-11,full_funnel,3
45001,not aware,aware,branding,0,0,2025-05-08,full_funnel,3
45002,aware,aware,performance,0,0,2025-05-24,full_funnel,3
45003,consider,purchase,performance,1,100,2025-05-26,full_funnel,3
45004,not aware,not aware,branding,0,0,2025-05-16,full_funnel,3
45005,aware,consider,performance,0,0,2025-06-04,full_funnel,3
45006,aware,aware,performance,0,0,2025-06-04,full_funnel,3
45007,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
45008,not aware,not aware,branding,0,0,2025-05-08,full_funnel,3
45009,not aware,not aware,branding,0,0,2025-05-25,full_funnel,3
45010,aware,aware,performance,0,0,2025-05-18,full_funnel,3
45011,aware,aware,performance,0,0,2025-05-18,full_funnel,3
45012,not aware,aware,branding,0,0,2025-05-28,full_funnel,3
45013,aware,aware,performance,0,0,2025-05-09,full_funnel,3
45014,not aware,aware,branding,0,0,2025-05-17,full_funnel,3
45015,consider,consider,performance,0,0,2025-06-02,full_funnel,3
45016,not aware,not aware,branding,0,0,2025-05-15,full_funnel,3
45017,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
45018,aware,aware,performance,0,0,2025-05-12,full_funnel,3
45019,consider,consider,performance,0,0,2025-05-19,full_funnel,3
45020,aware,aware,performance,0,0,2025-05-17,full_funnel,3
45021,aware,consider,performance,0,0,2025-05-22,full_funnel,3
45022,not aware,aware,branding,0,0,2025-05-30,full_funnel,3
45024,aware,consider,performance,0,0,2025-05-04,full_funnel,3
45025,not aware,not aware,branding,0,0,2025-05-23,full_funnel,3
45026,not aware,aware,branding,0,0,2025-05-27,full_funnel,3
45027,aware,aware,performance,0,0,2025-05-25,full_funnel,3
45028,not aware,aware,branding,0,0,2025-05-26,full_funnel,3
45029,aware,consider,performance,0,0,2025-06-02,full_funnel,3
45030,aware,aware,performance,0,0,2025-05-10,full_funnel,3
45031,not aware,not aware,branding,0,0,2025-05-10,full_funnel,3
45032,consider,consider,performance,0,0,2025-05-19,full_funnel,3
45033,aware,consider,performance,0,0,2025-05-02,full_funnel,3
45034,aware,consider,performance,0,0,2025-05-10,full_funnel,3
45035,consider,consider,performance,0,0,2025-05-26,full_funnel,3
45036,aware,aware,performance,0,0,2025-05-29,full_funnel,3
45037,not aware,not aware,branding,0,0,2025-05-14,full_funnel,3
45038,aware,aware,performance,0,0,2025-05-09,full_funnel,3
45039,not aware,aware,branding,0,0,2025-06-04,full_funnel,3
45040,consider,purchase,performance,1,100,2025-05-04,full_funnel,3
45041,consider,consider,performance,0,0,2025-05-24,full_funnel,3
45042,aware,consider,performance,0,0,2025-06-03,full_funnel,3
45043,aware,aware,performance,0,0,2025-05-22,full_funnel,3
45044,consider,consider,performance,0,0,2025-05-24,full_funnel,3
45045,consider,consider,performance,0,0,2025-05-30,full_funnel,3
45046,aware,aware,performance,0,0,2025-05-11,full_funnel,3
45047,consider,purchase,performance,1,100,2025-05-20,full_funnel,3
45048,aware,consider,performance,0,0,2025-05-29,full_funnel,3
45049,aware,aware,performance,0,0,2025-05-05,full_funnel,3
45050,consider,consider,performance,0,0,2025-05-30,full_funnel,3
45052,aware,consider,performance,0,0,2025-05-23,full_funnel,3
45053,aware,aware,performance,0,0,2025-05-25,full_funnel,3
45054,not aware,not aware,branding,0,0,2025-05-09,full_funnel,3
45055,aware,consider,performance,0,0,2025-05-18,full_funnel,3
45056,not aware,not aware,branding,0,0,2025-05-22,full_funnel,3
45057,aware,aware,performance,0,0,2025-05-17,full_funnel,3
45058,aware,aware,performance,0,0,2025-05-12,full_funnel,3
45059,not aware,not aware,branding,0,0,2025-05-06,full_funnel,3
45060,consider,consider,performance,0,0,2025-05-16,full_funnel,3
45061,aware,consider,performance,0,0,2025-05-11,full_funnel,3
45062,aware,aware,performance,0,0,2025-05-14,full_funnel,3
45063,aware,consider,performance,0,0,2025-05-28,full_funnel,3
45064,aware,consider,performance,0,0,2025-05-09,full_funnel,3
45065,not aware,aware,branding,0,0,2025-05-17,full_funnel,3
45066,aware,consider,performance,0,0,2025-06-01,full_funnel,3
45067,aware,aware,performance,0,0,2025-05-25,full_funnel,3
45068,not aware,not aware,branding,0,0,2025-05-13,full_funnel,3
45069,consider,consider,performance,0,0,2025-06-01,full_funnel,3
45070,not aware,aware,branding,0,0,2025-05-10,full_funnel,3
45071,aware,aware,performance,0,0,2025-05-10,full_funnel,3
45072,not aware,not aware,branding,0,0,2025-05-11,full_funnel,3
45073,aware,aware,performance,0,0,2025-05-25,full_funnel,3
45074,aware,consider,performance,0,0,2025-05-08,full_funnel,3
45075,not aware,aware,branding,0,0,2025-05-13,full_funnel,3
45076,not aware,not aware,branding,0,0,2025-05-13,full_funnel,3
45077,not aware,aware,branding,0,0,2025-05-08,full_funnel,3
45078,aware,aware,performance,0,0,2025-05-27,full_funnel,3
45079,aware,consider,performance,0,0,2025-05-26,full_funnel,3
45080,aware,aware,performance,0,0,2025-05-28,full_funnel,3
45081,aware,aware,performance,0,0,2025-05-19,full_funnel,3
45082,aware,consider,performance,0,0,2025-05-28,full_funnel,3
45083,consider,consider,performance,0,0,2025-05-16,full_funnel,3
45084,aware,aware,performance,0,0,2025-05-15,full_funnel,3
45085,consider,purchase,performance,1,100,2025-05-21,full_funnel,3
45086,consider,consider,performance,0,0,2025-05-09,full_funnel,3
45087,not aware,aware,branding,0,0,2025-05-11,full_funnel,3
45088,aware,aware,performance,0,0,2025-05-13,full_funnel,3
45089,consider,consider,performance,0,0,2025-05-23,full_funnel,3
45091,not aware,aware,branding,0,0,2025-05-22,full_funnel,3
45092,consider,purchase,performance,1,100,2025-05-18,full_funnel,3
45093,consider,consider,performance,0,0,2025-05-14,full_funnel,3
45094,not aware,aware,branding,0,0,2025-05-06,full_funnel,3
45095,aware,consider,performance,0,0,2025-05-04,full_funnel,3
45096,aware,aware,performance,0,0,2025-05-13,full_funnel,3
45097,not aware,aware,branding,0,0,2025-05-22,full_funnel,3
45098,not aware,aware,branding,0,0,2025-05-22,full_funnel,3
45099,not aware,not aware,branding,0,0,2025-05-27,full_funnel,3
45100,aware,aware,performance,0,0,2025-05-08,full_funnel,3
45101,aware,aware,performance,0,0,2025-05-07,full_funnel,3
45102,not aware,aware,branding,0,0,2025-05-13,full_funnel,3
45103,aware,consider,performance,0,0,2025-05-20,full_funnel,3
45104,not aware,not aware,branding,0,0,2025-05-18,full_funnel,3
45105,consider,consider,performance,0,0,2025-05-18,full_funnel,3
45106,aware,aware,performance,0,0,2025-05-12,full_funnel,3
45107,not aware,not aware,branding,0,0,2025-05-18,full_funnel,3
45108,aware,aware,performance,0,0,2025-05-14,full_funnel,3
45109,consider,consider,performance,0,0,2025-05-11,full_funnel,3
45110,not aware,aware,branding,0,0,2025-05-15,full_funnel,3
45112,not aware,aware,branding,0,0,2025-05-25,full_funnel,3
45113,aware,consider,performance,0,0,2025-05-15,full_funnel,3
45114,consider,purchase,performance,1,100,2025-06-02,full_funnel,3
45115,consider,purchase,performance,1,100,2025-05-30,full_funnel,3
45116,not aware,not aware,branding,0,0,2025-05-17,full_funnel,3
45117,consider,consider,performance,0,0,2025-05-21,full_funnel,3
45118,aware,aware,performance,0,0,2025-05-15,full_funnel,3
45119,aware,aware,performance,0,0,2025-05-10,full_funnel,3
45120,not aware,not aware,branding,0,0,2025-05-19,full_funnel,3
45122,aware,aware,performance,0,0,2025-05-13,full_funnel,3
45123,not aware,not aware,branding,0,0,2025-05-31,full_funnel,3
45124,consider,consider,performance,0,0,2025-05-20,full_funnel,3
45126,not aware,not aware,branding,0,0,2025-05-17,full_funnel,3
45127,aware,aware,performance,0,0,2025-05-31,full_funnel,3
45128,not aware,not aware,branding,0,0,2025-05-22,full_funnel,3
45129,consider,consider,performance,0,0,2025-05-25,full_funnel,3
45130,not aware,not aware,branding,0,0,2025-05-12,full_funnel,3
45131,aware,aware,performance,0,0,2025-05-18,full_funnel,3
45132,aware,consider,performance,0,0,2025-05-23,full_funnel,3
45133,aware,aware,performance,0,0,2025-05-25,full_funnel,3
45134,consider,consider,performance,0,0,2025-05-19,full_funnel,3
45135,aware,consider,performance,0,0,2025-05-09,full_funnel,3
45136,consider,consider,performance,0,0,2025-05-16,full_funnel,3
45137,aware,aware,performance,0,0,2025-05-05,full_funnel,3
45138,aware,consider,performance,0,0,2025-05-19,full_funnel,3
45139,aware,aware,performance,0,0,2025-05-31,full_funnel,3
45140,consider,consider,performance,0,0,2025-05-30,full_funnel,3
45142,not aware,aware,branding,0,0,2025-05-21,full_funnel,3
45143,not aware,not aware,branding,0,0,2025-05-17,full_funnel,3
45144,aware,aware,performance,0,0,2025-05-27,full_funnel,3
45145,aware,aware,performance,0,0,2025-05-19,full_funnel,3
45146,aware,consider,performance,0,0,2025-05-30,full_funnel,3
45147,not aware,aware,branding,0,0,2025-05-23,full_funnel,3
45148,consider,consider,performance,0,0,2025-06-08,full_funnel,3
45149,not aware,not aware,branding,0,0,2025-05-04,full_funnel,3
45150,aware,consider,performance,0,0,2025-05-10,full_funnel,3
45151,aware,consider,performance,0,0,2025-05-05,full_funnel,3
45152,not aware,not aware,branding,0,0,2025-05-06,full_funnel,3
45153,aware,consider,performance,0,0,2025-05-05,full_funnel,3
45154,consider,consider,performance,0,0,2025-05-09,full_funnel,3
45155,aware,aware,performance,0,0,2025-05-26,full_funnel,3
45156,consider,consider,performance,0,0,2025-06-04,full_funnel,3
45157,aware,aware,performance,0,0,2025-05-26,full_funnel,3
45158,not aware,aware,branding,0,0,2025-05-26,full_funnel,3
45159,aware,aware,performance,0,0,2025-05-05,full_funnel,3
45160,aware,aware,performance,0,0,2025-05-20,full_funnel,3
45161,not aware,not aware,branding,0,0,2025-05-26,full_funnel,3
45162,aware,aware,performance,0,0,2025-05-08,full_funnel,3
45163,consider,consider,performance,0,0,2025-06-05,full_funnel,3
45164,not aware,not aware,branding,0,0,2025-05-08,full_funnel,3
45165,not aware,not aware,branding,0,0,2025-06-02,full_funnel,3
45166,aware,aware,performance,0,0,2025-05-31,full_funnel,3
45167,not aware,aware,branding,0,0,2025-05-16,full_funnel,3
45168,aware,aware,performance,0,0,2025-05-31,full_funnel,3
45169,consider,consider,performance,0,0,2025-04-30,full_funnel,3
45170,not aware,not aware,branding,0,0,2025-06-01,full_funnel,3
45172,not aware,aware,branding,0,0,2025-05-19,full_funnel,3
45173,aware,consider,performance,0,0,2025-05-16,full_funnel,3
45174,aware,aware,performance,0,0,2025-06-01,full_funnel,3
45175,aware,aware,performance,0,0,2025-05-11,full_funnel,3
45176,aware,aware,performance,0,0,2025-05-28,full_funnel,3
45177,not aware,aware,branding,0,0,2025-05-03,full_funnel,3
45178,aware,consider,performance,0,0,2025-05-28,full_funnel,3
45179,consider,purchase,performance,1,100,2025-05-21,full_funnel,3
45180,aware,aware,performance,0,0,2025-05-30,full_funnel,3
45181,not aware,not aware,branding,0,0,2025-06-02,full_funnel,3
45182,not aware,not aware,branding,0,0,2025-05-16,full_funnel,3
45183,aware,aware,performance,0,0,2025-05-12,full_funnel,3
45184,not aware,not aware,branding,0,0,2025-06-03,full_funnel,3
45185,not aware,aware,branding,0,0,2025-05-07,full_funnel,3
45186,not aware,not aware,branding,0,0,2025-05-15,full_funnel,3
45187,not aware,not aware,branding,0,0,2025-05-20,full_funnel,3
45188,consider,consider,performance,0,0,2025-06-05,full_funnel,3
45189,consider,consider,performance,0,0,2025-05-29,full_funnel,3
45190,aware,aware,performance,0,0,2025-05-06,full_funnel,3
45191,consider,consider,performance,0,0,2025-05-23,full_funnel,3
45192,aware,aware,performance,0,0,2025-05-01,full_funnel,3
45193,aware,consider,performance,0,0,2025-05-30,full_funnel,3
45194,consider,consider,performance,0,0,2025-05-07,full_funnel,3
45195,aware,aware,performance,0,0,2025-05-09,full_funnel,3
45196,aware,aware,performance,0,0,2025-05-22,full_funnel,3
45198,aware,aware,performance,0,0,2025-05-22,full_funnel,3
45199,not aware,not aware,branding,0,0,2025-05-27,full_funnel,3
45200,not aware,aware,branding,0,0,2025-05-21,full_funnel,3
45201,aware,consider,performance,0,0,2025-05-22,full_funnel,3
45202,not aware,not aware,branding,0,0,2025-05-22,full_funnel,3
45203,not aware,not aware,branding,0,0,2025-05-02,full_funnel,3
45204,aware,consider,performance,0,0,2025-05-16,full_funnel,3
45205,consider,purchase,performance,1,100,2025-05-13,full_funnel,3
45206,not aware,not aware,branding,0,0,2025-05-13,full_funnel,3
45207,aware,aware,performance,0,0,2025-05-11,full_funnel,3
45208,aware,aware,performance,0,0,2025-05-29,full_funnel,3
45209,aware,aware,performance,0,0,2025-05-08,full_funnel,3
45210,aware,aware,performance,0,0,2025-05-23,full_funnel,3
45211,aware,aware,performance,0,0,2025-05-30,full_funnel,3
45212,consider,consider,performance,0,0,2025-05-18,full_funnel,3
45213,aware,aware,performance,0,0,2025-05-08,full_funnel,3
45214,aware,aware,performance,0,0,2025-05-16,full_funnel,3
45215,consider,consider,performance,0,0,2025-05-23,full_funnel,3
45216,aware,aware,performance,0,0,2025-06-05,full_funnel,3
